animal_id,weight,age,more_info,bio,image_file,image_public_url,record_hash,created_at,updated_at,last_scrape_run_id,raw_data_jsonb,shelter_profile_url,shelter_name,shelter_image_url,city,state,shelter_id,bio_length,name,gender
HSSA-48320438,36Lbs,"6 Months Old, Young",,"Meet Moonstone, a 6-month-old Aussie x Anatolian mix with a bright, thoughtful spirit and a heart that’s just starting to blossom. She’s still very much a puppy, taking in the world one new sight, sound, and experience at a time. With her mix of smarts and gentle curiosity, she’s the kind of young dog who notices everything and is eager to learn what life with people is all about. Moonstone will thrive in a home that can offer her patience, consistency, and positive guidance as she grows into herself. She’ll benefit from continued socialization, enrichment, and plenty of opportunities to build confidence through calm, encouraging experiences. In return, she’s poised to grow into a deeply loyal and devoted companion—one who forms a strong bond with her people and brings a steady, comforting presence alongside her playful puppy side.",animals/HSSA-48320438.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HSSA-48320438.jpg,886e4efc4f589176aec88a43a72c095f48f391ab5878335ccce6da61347bbd8d,2026-06-12 05:20:44.342131+00,2026-06-15 19:33:11.74541+00,1716,null,https://www.adoptapet.com/pet/48320438,Humane Society of Southern Arizona,"https://media.adoptapet.com/image/upload/d_Fallback-Photo_Dog-v3.png/c_fit,h_523,dpr_2/f_auto,q_auto/1312180174",Tucson,AZ,HSSA,843,Moonstone,Female
NYCACC-255817,60.4 lbs,3 Years,,"Name: Mishka | Native ID: 255817 | Species: Dog | Gender: Female | Location: Manhattan | Room: Medical ISO | Intake Date: 2026-05-29 | Days in Care: 16 | ACC Feed Updated: 2026-06-14T12:00:48.782041Z | YouTube IDs: W9nFn3Z6B3s | Photo Count: 8 | Bio/Summary: This pet is available only through ACC New Hope partners. To adopt or foster, please complete the pre-screener form below. Inquiries sent directly to ACC will not receive a response. Pre-Screener Form Mishka arrived at MACC as a stray with no history. Mishka's previous owners reported that she was displaying aggressive behavior in the home. Noted to play roughly and growling at the resident children. While in care, Mishka has been observed to be fearful. Noted to growl at handlers and thrash on leash during intake. When handlers approach her kennel, Mishka has been observed to hard bark and lunge at the kennel door. Due to the detailed behavior we recommend an experieced adult only home.",animals/NYCACC-255817.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/NYCACC-255817.jpg,5133e8b16d9f383a91d5e8876b9194b9261c7138d3912878b757761b29eea0a6,2026-06-06 07:42:57.690979+00,2026-06-14 12:30:05.427712+00,1583,null,https://nycacc.app/#/browse/255817,Animal Care Centers of NYC,https://nycacc.shelterbuddy.com/storage/image/ae04008d45fa4fc48fa1bef4ebdcd748-1781191595-1781191613-jpeg/512---n,NYC,NY,NYCACC,955,Mishka,Female
PACC-A901376,I weigh approximately 65.00 lbs.,The shelter staff think I am about 4 years old.,"I have been at the shelter since Jun 09, 2026 and ready for adoption!
I am in Kennel D117.
If you are interested in adopting this pet, visit us during
regular business hours
. 
	Please email
pacc.adopt@pima.gov
for any questions regarding the adoption process.
If you believe this is your lost pet, come down during regular business hours to reclaim or email
pacclostandfound@pima.gov
with any questions.","My name is Theo.
I am a male, black and brown German Shepherd Dog.

EMERGENCY PLACEMENT DEADLINE
CLOSE OF BUSINESS TUESDAY 06/16/26
AVAILABLE FOR ADOPTION ONLY THROUGH PACC
Name: Theo
Animal ID: A901376
Age: 4 years
Weight: 62.2lbs
Web Link: 24petconnect.com/PimaAdoptablePets/Details/PIMA/A901376
About: You might remember Theo from a few weeks ago, and if you thought you missed out on this amazing dog, here is your chance! Theo recently went home with a new adopter who reported that things were going great, that Theo was settling in very well, and that they were just about to start formal training together. Unfortunately, his new owner suddenly developed a concerning heart condition that left him physically unable to care for a dog, bringing Theo back to us through no fault of his own. Now, this drop-dead handsome German Shepherd is once again searching for an experienced adventure companion who understands the breed and can tap into the deep loyalty these dogs possess.
Since arriving back at the shelter, Theo has remained incredibly friendly, easy to leash, and an absolute pleasure to walk. He is deeply people-oriented and much prefers interacting with humans over other animals. While out in our play yards, he focuses his attention entirely on the people present, demonstrating just how much he craves human companionship and affection. We have no doubt that Theo will thrive and excel in the right, structured environment.
Because we prioritize safety and full transparency, it is important for potential adopters to know his full history. Before his original arrival at the shelter, Theo was surrendered due to fatally injuring another dog in a previous home. We have limited details on that event, but during his shelter playgroup assessments, he has shown to be highly selective with other dogs, displays stiff body language during greetings, and can be quite barrier reactive. He would much rather be the king of the castle and receive all of your love to himself.
For these reasons, we are strictly requiring that Theo goes to a home with no other animals, including dogs, cats, or small pets. He needs a secure, well-managed environment where he can be your sole companion. Theo is waiting here to show you what a truly good boy he can be—come meet him and give him the dedicated forever home he deserves!
Available for adoption ONLY through PACC.
Interested parties:
Must visit PACC before the COB TUESDAY June 16th 2026 deadline to meet with a counselor who will review notes and introduce you to the dog to ensure that it’s a good fit. Some dogs may also require an introduction to any dogs they may potentially live with.
Home Management Plan
Fatally Injured Another Animal:
• Theo has a documented history of fatally injuring another animal.
• Incident Details: Theo was fence fighting with the other dog in the home, when he jumped the pool fence, fatally injuring the other dog
No Other Dogs:
• Theo is not suitable for a home with other dogs.
• Reason: fatally injured another dog
• Management: They should be the only dog in the household. Avoid dog parks, group walks, or introductions to unfamiliar dogs to maintain safety and reduce stress.
• Behaviors could improve with proper management and/or professional training.
Possible Containment Issues:
• Theo has a known history of escaping enclosed spaces or roaming when unsupervised.
• Escape Method: jumped pool fence
• Supervision and Safety: Keep them on leash until fully acclimated to the home and routine. Do not leave unattended outdoors or in unsecured areas.
• Preventative Measures: Ensure fences are secure and at an appropriate height. Regularly check gates, latches, and weak points for damage or loose areas.
• Longline Use: When spending time outdoors in an enclosed yard, use a longline to give them extra space to explore while keeping them safe and under control. Do NOT use tie-outs; the leash should be always held and maintained by the handler. Should NOT be used in unenclosed or public spaces.",animals/PACC-A901376.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/PACC-A901376.jpg,bf0b6d9026cfe48517060ff300545d415fbe726947d3468897eee27e10dd02a5,2026-06-14 08:06:34.233378+00,2026-06-15 17:06:43.942165+00,1708,null,https://24petconnect.com/PimaAdoptablePets/Details/PIMA/A901376,Pima Animal Care Center,https://24Petconnect.com/image/697850281,Tucson,AZ,PACC,4006,Theo,Unaltered Male
HHS-72,null,,,"Item 1 of 2
KIZZY
ANIMAL ID
HHTX-A-72
BREED
Mixed Breed (Medium) / Mix
SEX
Female
WEIGHT
65.4 lbs
AGE
2Y/6M/0W
LOCATION
Red Cabana, R4
INTAKE DATE
5/21/2026
Apply for Adoption
Donate
ATTRIBUTES

Good with Dogs
Good with Kids
Crate Trained
Housetrained
Hi, I'm Kizzy — a 2-year-old chocolate and white girl ready to bring joy to your home! 🐕 I'm already spayed, crate trained, and housetrained, so settling into family life will be a breeze. I'm friendly and playful with other dogs and kids alike, which means I'll fit right into the action wherever you are. Whether you're looking for a cuddle buddy or a adventure companion, I'm your gal — come meet me and let's start our story together! ❤️",animals/HHS-72.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HHS-72.jpg,03b2f4f29d8d711db7d18395e33938cd9097e6c4fa864e4a0b1c969686e1ee19,2026-06-12 07:00:52.757309+00,2026-06-15 19:33:34.64546+00,1717,null,https://new.shelterluv.com/embed/animal/HHTX-A-72,Houston Humane Society,https://new-s3.shelterluv.com/profile-pictures/cdd9ca7d4b8bba42715dca59dc9148c4/6238560bcf68fc8c48e6f08283bd6f4b.jpg,Houston,TX,HHS,693,KIZZY,
PACC-A840174,I weigh approximately 40.60 lbs.,The shelter staff think I am about 2 years and 7 months old.,"I have been at the shelter since May 30, 2026 and am ready to go home today!
I am in Kennel D176.
If you are interested in adopting this pet, visit us during
regular business hours
. 
	Please email
pacc.adopt@pima.gov
for any questions regarding the adoption process.
If you believe this is your lost pet, come down during regular business hours to reclaim or email
pacclostandfound@pima.gov
with any questions.","My name is Rolli.
I am a neutered male, black and white Labrador Retriever.",animals/PACC-A840174.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/PACC-A840174.jpg,25dc061b0974475d9332c4163b2c1016ac00ab5a704f808d5189ae67ad579852,2026-05-31 08:05:19.887757+00,2026-06-15 18:06:20.631021+00,1711,null,https://24petconnect.com/PimaAdoptablePets/Details/PIMA/A840174,Pima Animal Care Center,https://24Petconnect.com/image/697144339,Tucson,AZ,PACC,75,Rolli,Neutered Male
HSSA-47956480,49Lbs,"10 Years Old, Senior",,"Meet MooMoo, a sweet senior mama who’s finally ready for her “me time” era. After raising a litter of puppies, this gentle girl is looking forward to soft beds, belly rubs, and being spoiled like she deserves in her golden years. MooMoo gets along well with other dogs and has a loving heart, but she’ll need a patient family to help her learn the ropes of indoor life, including leash walking and house training. She’s ready to trade outdoor living for a cozy home and a family who will show her just how good retirement can be.",animals/HSSA-47956480.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HSSA-47956480.jpg,648413e68399816814deae12001e0fc945da6f1be311bb8fd752e532f04396c5,2026-06-13 06:42:23.441122+00,2026-06-15 14:49:59.656292+00,1701,null,https://www.adoptapet.com/pet/47956480,Humane Society of Southern Arizona,"https://media.adoptapet.com/image/upload/d_Fallback-Photo_Dog-v3.png/c_fit,h_523,dpr_2/f_auto,q_auto/1306709962",Tucson,AZ,HSSA,529,Moomoo,Female
NYCACC-243561,44.5 lbs,1 Year,,"Name: Hercules | Native ID: 243561 | Species: Dog | Gender: Male | Location: In Foster | Room: M - In Foster | Intake Date: 2025-12-18 | Days in Care: 178 | ACC Feed Updated: 2026-06-14T17:00:50.223116Z | YouTube IDs: 8Wh_IKbGRNs | 4vL79SUP5oQ | Ow-HINFwGiE | Photo Count: 11 | Bio/Summary: Since I'm a long stay pup, my adoption fee has been reduced! Visit me today to find out my favorite treats and how you can take me home! My foster writes: I'm a super snuggly pup who loves nothing more than being close to my favorite humans. I'm very food motivated (treats are definitely the way to my heart!), which can make training a fun and rewarding experience for both of us. I'll be honest, I sometimes have accidents and I'm not a fan of being alone, so I'll need a patient, understanding home that can help me continue learning and building confidence. I do best as the only pet, since I'm reactive around other dogs and I'm not comfortable with cats or other animals. Right now, it's unknown how I do with children, so a calmer household may be the best fit while we figure that out. What I really need is someone with a big heart and lots of patience who's willing to help me grow at my own pace. In return, I promise endless snuggles, loyalty, and love. 💛 Meet Hercules! Hercules came to us as an owner surrender after his family member became unable to care for him. This young, energetic pup may be small in stature, but he has a big personality and a lot of curiosity about the world around him. In the shelter, Hercules can feel overwhelmed at first, but once he settles in, he enjoys walks, treats, and spending time with people he trusts. My Ideal Home Hercules would thrive in a calm, adult-only home with an experienced adopter who understands fearful or sensitive dogs. He benefits from routine, patience, and positive reinforcement to help him build confidence and feel secure. A home that can provide daily mental and physical enrichment will help him channel his energy in a healthy way. Good with Kids? No. Due to his sensitivity and mouthiness with treats, Hercules is best suited for a home without children. Good with Other Pets? Hercules has lived with another dog in the past, but he can be reactive toward unfamiliar dogs, especially on leash. Slow, thoughtful introductions and guidance from an experienced handler will be important if there are other pets in the home. Leash Manners Hercules can walk nicely and enjoys sniffing along the way, though he may pull at times and react to dogs or busy surroundings. He does best with steady handling, distance from triggers, and reward-based training to help him stay focused and calm. Behavior Determination Level 3 - Hercules needs an experienced, adult-only home that can support him as he works through fear-based behaviors and builds confidence using force-free training. Other Fun Facts Hercules enjoys exploring on walks, accepts treats eagerly (sometimes a little too eagerly!), and has shown that with patience and consistency, he can relax and show his sweet side.",animals/NYCACC-243561.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/NYCACC-243561.jpg,a922cadb9a97a2dc6c1bb2079e7d5c8159b897c64a30e6d113014ff1c4a91f40,2026-06-09 01:29:05.181105+00,2026-06-14 17:03:16.254799+00,1604,null,https://nycacc.app/#/browse/243561,Animal Care Centers of NYC,https://nycacc.shelterbuddy.com/storage/image/816f3a43b371488d82055929f435269d-1766329525-1767699515-jpg/512---n,NYC,NY,NYCACC,3044,Hercules,Male
AHSCN-47064140,46 lbs (current),"2 years 4 months old, Adult","Shelter: Associated Humane Societies - Newark

Adoption process:
Individuals wishing to adopt an animal from our shelter must complete an adoption application and provide proof of home ownership or, if you are a renter, you must provide a copy of your lease or a notarized letter from your landlord stating pets are permitted. You must be at least 21 years of age to adopt any animal from our shelter. We reserve the right to refuse any adoption. In some instances, a home visit may be required. Our fees vary depending on the age and breed of the animal. Typically, a mix breed is $110.00 and a purebreed is $150.00 and up. There is also an altering charge of $85.00 for a male and $95.00 for a female. All animals receive vaccines, microchip identification, frontline treatments.","Name: Harry Styles

Basic info:
Breed: American Pit Bull Terrier
Color: Brown/Chocolate/White
Age: 2 years 4 months old, Adult
Size: Med. 26-60 lbs (12-27 kg) (when grown)
Weight: 46 lbs (current)
Sex: Male
Pet ID: 44547

Traits:
- Spayed/neutered

My story:
$35",null,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/AHSCN-47064140.jpg,1dbac49852349194f3a0196b1c4eb042fd25da24663866ed97046f85fffd3059,2026-06-14 02:02:55+00,2026-06-14 03:46:31.167209+00,null,null,https://www.adoptapet.com/pet/47064140-newark-american-pit-bull-terrier-mix,Associated Humane Societies - Newark,https://pet-uploads.adoptapet.com/c/0/4/1284882559.jpg,Newark,NJ,AHSCN,262,Harry Styles,Male
HHS-309,null,,,"Item 1 of 2
MIKEY
ANIMAL ID
HHTX-A-309
BREED
Terrier, Pit Bull / Mix
SEX
Male
WEIGHT
45 lbs
AGE
2Y/10M/2W
LOCATION
Orange Cabana, O15
ADOPTION FEE
$50.00
INTAKE DATE
5/8/2026
Apply for Adoption
Donate
ATTRIBUTES

Good with Dogs
Mikey is the total package: sweet, smart, and hilariously goofy. This medium-to-high energy guy is always ready for an adventure, a game of fetch, or just some quality zoomie time in the yard. He’s got a heart of gold and a personality that’ll keep you smiling every single day. He’d thrive as the only pup in the home where he can soak up all the love and attention (and maybe sneak in a few extra treats while he’s at it). He’s super smart and eager to learn, which makes him a blast to train—and even more fun to live with.",animals/HHS-309.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HHS-309.jpg,ccd4e554b016e9842090df8590013b6b5fdfc7482166da10825bc215f69aab08,2026-06-12 07:00:20.90124+00,2026-06-15 19:33:12.009056+00,1717,null,https://new.shelterluv.com/embed/animal/HHTX-A-309,Houston Humane Society,https://new-s3.shelterluv.com/profile-pictures/0e6e3741aef1bda1de404937375da803/03892b28585cfd482d3d6e198ecf1d3f.jpg,Houston,TX,HHS,754,MIKEY,
HHS-20982,null,,,"Item 1 of 5
Axel
ANIMAL ID
HHTX-A-20982
BREED
Boxer / Mastiff
SEX
Male
WEIGHT
73 lbs
AGE
1Y/5M/0W
LOCATION
Green Cabana, G10
ADOPTION FEE
$50.00
INTAKE DATE
6/5/2026
Apply for Adoption
Donate
ATTRIBUTES

Good with Dogs
Good with Kids
Crate Trained
Housetrained


Hi, I'm Axel — a 1-year-old Boxer-Mastiff mix with a tan coat, boundless energy, and a heart ready for adventure! 🐕 I'm already neutered, housetrained, and crate trained, so I'm prepared to slide right into your home. I love playing with other dogs and kids, which means I'm perfect for active families who can keep up with my spirited personality. At 68 pounds of solid fun, I'm your guy for hikes, playdates, and everything in between. My adoption fee is just $50 — come meet me and let's start our adventure together! 💪✨",animals/HHS-20982.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HHS-20982.jpg,55a0ba6c381fa3da9b6e956c6f3e28161155efbe0f52f412b8591b5312df781c,2026-06-12 07:02:50.278625+00,2026-06-15 02:04:36.446134+00,1648,null,https://new.shelterluv.com/embed/animal/HHTX-A-20982,Houston Humane Society,https://new-s3.shelterluv.com/profile-pictures/5becbe4ae409f9c0eda6b73455f7cdae/fa66636d3db794e04e16e194282dede5.jpg,Houston,TX,HHS,786,Axel,
NYCACC-255774,104 lbs,1 Year,,"Name: Taurus | Native ID: 255774 | Species: Dog | Gender: Male | Location: Staten Island | Room: S - Dog Holding | Intake Date: 2026-05-29 | Days in Care: 16 | ACC Feed Updated: 2026-06-14T12:00:48.782041Z | YouTube IDs: 5i-LSSUvWqg | Photo Count: 5 | Bio/Summary: This pet is available only through ACC New Hope partners. To adopt or foster, please complete the pre-screener form below. Inquiries sent directly to ACC will not receive a response. Pre-Screener Form Taurus is a stray Rottweiler who came into our care with very little known about his past. Understandably, he was initially fearful and unsure of his new surroundings. With patience, consistency, and a slow approach, Taurus has begun to warm up and show his softer side to the people he trusts. Taurus is still learning to navigate the world and can become easily aroused or overstimulated in certain situations. Because of this, he will need an experienced adopter who understands canine body language and is committed to providing structure, training, and ongoing support. Taurus is looking for a single-pet home where he can be the center of attention and continue building confidence at his own pace. He will do best with an adopter who is willing to take things slowly, respect his boundaries, and help him succeed. While Taurus may require extra patience and understanding, he has already shown that he is capable of making progress and forming positive connections.",animals/NYCACC-255774.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/NYCACC-255774.jpg,754b2837752497034b7fa0da7f795a978df6e82f8d3025d7af5f0a0840e06dff,2026-06-06 07:42:57.154117+00,2026-06-14 12:30:04.112217+00,1583,null,https://nycacc.app/#/browse/255774,Animal Care Centers of NYC,https://nycacc.shelterbuddy.com/storage/image/cae5b6108eac4a989472bc65314a3b63-1780662986-1780663022-jpeg/512---n,NYC,NY,NYCACC,1438,Taurus,Male
PACC-A793391,null,The shelter staff think I am about 7 years old.,"I have been at the shelter since Mar 13, 2026.
Anny is a sweet and sensitive senior who lived in one home her whole life before being surrendered to PACC when her family could no longer care for her.  She did well with other dogs in her former home and came to the shelter with several other dogs.  While here, Anny has been a perfectly behaved girl- here’s what one volunteer said:
“Anny is a senior sweetheart who was easy to leash and easy to walk. In the yard she sniffed around and explored a bit. Anny is on the shy side but warmed up over time. She enjoys petting and did not seem bothered when her kennelmate wanted to hog the attention for herself. Anny just needs a loving home where she can enjoy her senior years.”
Anny shares her kennel politely with another PACC pup and has been tolerant and independent when meeting other dogs.  She is looking for a home without small dogs or cats.  If you can offer this deserving senior girl a safe and loving retirement home, please ask to meet her today!","My name is Anny.
I am a spayed female, white and brown Australian Cattle Dog mix.",animals/PACC-A793391.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/PACC-A793391.jpg,5f343e88548b545332d4f49bc63d50790bfdb9ddd7d6eea3c1db8b956b82bdba,2026-04-30 05:44:59.100215+00,2026-06-15 16:05:45.559023+00,1705,null,https://24petconnect.com/PimaAdoptablePets/Details/PIMA2/A793391,Pima Animal Care Center,https://24Petconnect.com/image/697757737,Tucson,AZ,PACC,81,Anny,Spayed Female
PACC-A901246,I weigh approximately 4.76 lbs.,The shelter staff think I am about 9 weeks old.,"I have been at the shelter since Jun 05, 2026 and am ready to go home today!
I am in Kennel DOGISO 53.
If you are interested in adopting this pet, visit us during
regular business hours
. 
	Please email
pacc.adopt@pima.gov
for any questions regarding the adoption process.
If you believe this is your lost pet, come down during regular business hours to reclaim or email
pacclostandfound@pima.gov
with any questions.","My name is Riesen*.
I am a neutered male, tan and white Carolina Dog and German Shepherd Dog.",animals/PACC-A901246.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/PACC-A901246.jpg,9dd5431e1d0892ad1c0b2fd6025cc3445d7c0b6bf53d2575558ec67e0219a039,2026-06-06 09:06:52.629963+00,2026-06-15 16:05:55.21143+00,1705,null,https://24petconnect.com/PimaAdoptablePets/Details/PIMA/A901246,Pima Animal Care Center,https://24Petconnect.com/image/697578909,Tucson,AZ,PACC,93,Riesen,Neutered Male
HSSA-48317724,12Lbs,"2 Months Old, Puppy",,"Meet Trout! This adorable 7.5-week-old German Shepherd puppy is ready to reel in a family of his very own. Like any young pup, Trout is full of curiosity, playful energy, and endless potential. He loves exploring new things, soaking up attention, and charming everyone he meets with his sweet puppy personality. If you're looking for a loyal best friend to grow up alongside you, Trout is ready to make a splash in your home!",animals/HSSA-48317724.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HSSA-48317724.jpg,111bb208a4e64f70c5671beb51c095ea3a47a76fc2ecfeb1edb10fe894368196,2026-06-13 22:46:50.319251+00,2026-06-15 19:33:16.958639+00,1716,null,https://www.adoptapet.com/pet/48317724,Humane Society of Southern Arizona,"https://media.adoptapet.com/image/upload/d_Fallback-Photo_Dog-v3.png/c_fit,h_523,dpr_2/f_auto,q_auto/1312131398",Tucson,AZ,HSSA,425,Trout,Male
HSSA-48261744,6Lbs,"2 Months Old, Puppy",,"Jhené is a darling Pit Bull mix puppy with a sweet face and an even sweeter personality! This little lady is ready to take on the world one pawstep at a time, discovering new sights, sounds, and adventures along the way. Like any puppy, she's eager to learn and would love a family to help her grow into the amazing dog she's meant to be. Jhené can't wait to find a forever home where she can share a lifetime of love, fun, and cuddles. 🐾💕",animals/HSSA-48261744.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HSSA-48261744.jpg,03a490a81968703bb571257898d60adc546e4d39b9fa7aa1823a2f907f9dfa49,2026-06-06 21:45:51.376972+00,2026-06-15 19:33:58.065626+00,1716,null,https://www.adoptapet.com/pet/48261744,Humane Society of Southern Arizona,"https://media.adoptapet.com/image/upload/d_Fallback-Photo_Dog-v3.png/c_fit,h_523,dpr_2/f_auto,q_auto/1312595430",Tucson,AZ,HSSA,439,Jhené,Female
PACC-A902703,I weigh approximately 40.00 lbs.,The shelter staff think I am about 3 years old.,"I have been at the shelter since Jun 08, 2026 and ready for adoption!
I am in Kennel D120.
If you are interested in adopting this pet, visit us during
regular business hours
. 
	Please email
pacc.adopt@pima.gov
for any questions regarding the adoption process.
If you believe this is your lost pet, come down during regular business hours to reclaim or email
pacclostandfound@pima.gov
with any questions.","My name is June*.
I am a female, brown Terrier mix.",animals/PACC-A902703.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/PACC-A902703.jpg,720d05bc00a8b9f9b3854c7246d9bd407e9bfdd316ced9d910ba536463c5af91,2026-06-14 08:06:53.385264+00,2026-06-15 17:07:02.933567+00,1708,null,https://24petconnect.com/PimaAdoptablePets/Details/PIMA/A902703,Pima Animal Care Center,https://24Petconnect.com/image/697826072,Tucson,AZ,PACC,51,June,Unaltered Female
NYCACC-255891,96.2 lbs,2 Years,,"Name: Atlas Axel | Native ID: 255891 | Species: Dog | Gender: Male | Location: Queens | Room: 129 - Dog Holding D-2 | Intake Date: 2026-05-30 | Days in Care: 16 | ACC Feed Updated: 2026-06-15T19:30:54.862344Z | Photo Count: 2 | Bio/Summary: This pet is available only through ACC New Hope partners. To adopt or foster, please complete the pre-screener form below. Inquiries sent directly to ACC will not receive a response. Pre-Screener Form Atlas Axel was surrendered into care as a stray, so his past behavior in a home environment is unknown. He has escalated to higher-level warnings when handlers attempted to remove him from the kennel. Once out of the kennel, he remains avoidant. Due to all noted concerns displayed in the care center, the behavior department recommends that Atlas be placed with a New Hope placement partner who is able to provide an experienced adult-only foster home. A period of decompression is recommended to allow Atlas to acclimate comfortably to his new environment; force-free, reward-based training only is advised when introducing him to new and unfamiliar situations. Consultation with a professional trainer/behaviorist is highly recommended for guidance to safely manage/modify any behavior Atlas Axel presents with outside of the care centers.",animals/NYCACC-255891.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/NYCACC-255891.jpg,056df43c38f783e6eaaf0280c031e439e8aa9f1f625bc08de229363deced0ee5,2026-06-12 19:35:10.220162+00,2026-06-15 19:34:09.692889+00,1718,null,https://nycacc.app/#/browse/255891,Animal Care Centers of NYC,https://nycacc.shelterbuddy.com/storage/image/4d96a4f4714b47509e030415d9b742f6-1781462994-1781463004-jpg/512---n,NYC,NY,NYCACC,1284,Atlas Axel,Male
NYCACC-255903,62.4 lbs,2 Years,,Name: Ducky | Native ID: 255903 | Species: Dog | Gender: Male | Location: Queens | Room: 128 - Dog Holding D | Intake Date: 2026-05-30 | Days in Care: 15 | ACC Feed Updated: 2026-06-14T12:00:48.782041Z | Photo Count: 1 | Bio/Summary: What my friends at ACC say about me: My history is a mystery and my friends here do not know much about me yet! It is unknown if I have ever lived with other animals or children. I am not one to sit still! I will flourish in a home with someone that will keep me mentally and physically active! I need a home where there are no other dogs. I would do best in a home with only adult humans.,animals/NYCACC-255903.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/NYCACC-255903.jpg,2abd7865e7376c3bad9564d79cc72d3c4e4f889b59301e8be152082add287239,2026-06-06 07:42:59.814856+00,2026-06-14 12:30:08.006127+00,1583,null,https://nycacc.app/#/browse/255903,Animal Care Centers of NYC,https://nycacc.shelterbuddy.com/storage/image/3c609de9c17e4b358c0aeba39ffedb52-1780176635-1780176635-jpeg/512---n,NYC,NY,NYCACC,623,Ducky,Male
HSSA-47168379,68Lbs,"6 Years Old, Adult",,"Meet Kratos, a handsome bulldog mix with a big personality and an even bigger love for tennis balls! If you toss it, he's ready to chase it (though bringing it back is entirely optional in his book). Kratos also enjoys spending time outdoors and would be thrilled to have a yard where he can bird and lizard-watch to his heart's content. This sweet guy appreciates taking things at his own pace and enjoys building trust with his people. Once he's comfortable, you'll discover a loyal companion who enjoys the simple pleasures in life, especially cheese, tasty snacks, and playtime. Kratos has shared space with other dogs and tends to enjoy calm canine companions who can read his cues and match his style. If you're looking for a unique dog with a love for fetch, a charming bulldog smile, and plenty of character, Kratos may be the perfect addition to your family.",animals/HSSA-47168379.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HSSA-47168379.jpg,eb39475d5faac670cad3743f00bbba747ceba3eada8afea737ad67bfa5670461,2026-06-04 13:56:01.435862+00,2026-06-15 19:33:28.824578+00,1716,null,https://www.adoptapet.com/pet/47168379,Humane Society of Southern Arizona,"https://media.adoptapet.com/image/upload/d_Fallback-Photo_Dog-v3.png/c_fit,h_523,dpr_2/f_auto,q_auto/1292835544",Tucson,AZ,HSSA,867,Kratos,Male
HHS-21798,null,,,"Item 1 of 2
Gemma
ANIMAL ID
HHTX-A-21798
BREED
Mixed Breed (Medium)
SEX
Female
WEIGHT
25 lbs
AGE
0Y/4M/3W
LOCATION
Dog Condos, Condo 2
ADOPTION FEE
$100.00
INTAKE DATE
5/28/2026
Apply for Adoption
Donate


Hi there — I'm Gemma, a 4-month-old spotted beauty with a white coat and brown patches! 🐾 I'm already spayed and ready to grow into my forever home, and at 25 pounds, I'm the perfect petite size for a family or individual looking for an active companion. With all the energy and playfulness of puppyhood, I'm here to bring joy and fun into your life every single day! 🎾 My adoption fee is $100, so come meet me and let's start an amazing adventure together! ✨",animals/HHS-21798.jpg,https://yiqiotjoyiedrwznmhgh.supabase.co/storage/v1/object/public/animal-images/animals/HHS-21798.jpg,1d11f53e3c910fb49078476798b7e2038f5acbb556048c2f885cf6b1d3612051,2026-06-12 07:02:25.210819+00,2026-06-15 19:34:02.210567+00,1717,null,https://new.shelterluv.com/embed/animal/HHTX-A-21798,Houston Humane Society,https://new-s3.shelterluv.com/profile-pictures/581dcb118a8ebab0b3cb6dc8358dd56f/2f24fadd07bd6b5e2be3f2c498bd5fb0.jpeg,Houston,TX,HHS,665,Gemma,
